,CAMIS,BORO,ZIPCODE,Latitude,Longitude,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE,id,name,review_count,rating,price,location,url
1024,50076881.0,Manhattan,10036,40.7587821,-73.99235475,Other,12.0,A,2022-08-18,BF6pY829iPBERt15CG1g3w,At Nine Restaurant & Bar,599,4.0,$$,"{'address1': '592 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['592 9th Ave', 'New York, NY 10036']}",https://www.yelp.com/biz/at-nine-restaurant-and-bar-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1025,41719175.0,Manhattan,10028,40.77548301,-73.95349595,Sandwiches,25.0,Z,2023-02-06,W4UAL78mPBHTdi8G_te9Ew,Bonjour Crepes & Wine,246,3.5,$$,"{'address1': '1585 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1585 2nd Ave', 'New York, NY 10028']}",https://www.yelp.com/biz/bonjour-crepes-and-wine-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1026,50108113.0,Manhattan,10019,40.76368669,-73.98880925,Other,5.0,A,2022-01-18,tNxOyonJ1Rf5MdgdDoFzIg,Kausa,100,4.0,$$,"{'address1': '745 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['745 9th Ave', 'New York, NY 10019']}",https://www.yelp.com/biz/kausa-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1027,50068190.0,Manhattan,10014,40.73404374,-74.00424698,Japanese,11.0,A,2022-11-28,IS94JDTcq_WedBcj6P4qpQ,Sushi on Jones,264,4.0,$$$,"{'address1': '210 W 10th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['210 W 10th St', 'New York, NY 10014']}",https://www.yelp.com/biz/sushi-on-jones-new-york-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1028,41227684.0,Brooklyn,11234,40.61462672,-73.9129726,Pizza,12.0,A,2022-11-07,LabSxRGo6IsFIiPKNLGKBw,Pizza D'Amore,171,3.0,$$,"{'address1': '2147 Mill Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['2147 Mill Ave', 'Brooklyn, NY 11234']}",https://www.yelp.com/biz/pizza-d-amore-brooklyn-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1029,40554360.0,Manhattan,10036,40.75883403,-73.98954643,American,12.0,A,2022-04-27,yGpPYyu3s8iVNuO0ktqsDw,Birdland,402,4.0,$$$,"{'address1': '315 W 44th St', 'address2': 'Ste 5402', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['315 W 44th St', 'Ste 5402', 'New York, NY 10036']}",https://www.yelp.com/biz/birdland-new-york-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1030,50073746.0,Brooklyn,11204,40.61695625,-73.98541568,Other,28.0,C,2022-12-29,yUVcpgecpq1qncpa1x34Hg,Golden City Seafood Restaurant,86,3.5,$$,"{'address1': '6418 20th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11204', 'country': 'US', 'state': 'NY', 'display_address': ['6418 20th Ave', 'Brooklyn, NY 11204']}",https://www.yelp.com/biz/golden-city-seafood-restaurant-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1031,40396521.0,Queens,11385,40.69817001,-73.89097251,Other,10.0,A,2022-11-03,L_4WU4C-5fAHT7r5GbQbFQ,Tee Dee's Tavern,8,5.0,$,"{'address1': '6431 Cooper Ave', 'address2': '', 'address3': '', 'city': 'Queens', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['6431 Cooper Ave', 'Queens, NY 11385']}",https://www.yelp.com/biz/tee-dees-tavern-queens?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1032,50040306.0,Brooklyn,11232,40.65023185,-74.00867064,Chinese,7.0,A,2023-03-07,rp1sI2x3r3sAGJVA1WY9PA,Double Dragon,10,3.0,$,"{'address1': '4318 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4318 4th Ave', 'Brooklyn, NY 11232']}",https://www.yelp.com/biz/double-dragon-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1033,50040306.0,Brooklyn,11232,40.65023185,-74.00867064,Chinese,7.0,A,2023-03-07,rp1sI2x3r3sAGJVA1WY9PA,Double Dragon,10,3.0,$,"{'address1': '4318 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4318 4th Ave', 'Brooklyn, NY 11232']}",https://www.yelp.com/biz/double-dragon-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1034,50040306.0,Brooklyn,11232,40.65023185,-74.00867064,Chinese,9.0,A,2022-01-27,rp1sI2x3r3sAGJVA1WY9PA,Double Dragon,10,3.0,$,"{'address1': '4318 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4318 4th Ave', 'Brooklyn, NY 11232']}",https://www.yelp.com/biz/double-dragon-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1035,50040306.0,Brooklyn,11232,40.65023185,-74.00867064,Chinese,9.0,A,2022-01-27,rp1sI2x3r3sAGJVA1WY9PA,Double Dragon,10,3.0,$,"{'address1': '4318 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4318 4th Ave', 'Brooklyn, NY 11232']}",https://www.yelp.com/biz/double-dragon-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1037,50105603.0,Manhattan,10007,40.71508257,-74.0095665,Other,34.0,C,2022-11-25,HmdfmqoihabsEbGfslngrQ,Le Pain Quotidien,204,3.5,$$,"{'address1': '81 W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['81 W Broadway', 'New York, NY 10007']}",https://www.yelp.com/biz/le-pain-quotidien-new-york-146?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1038,50011590.0,Manhattan,10010,40.74160196,-73.98531612,American,12.0,A,2022-11-15,xkvv0n7jbl4Ra3Vm_jfxaA,Upland,1187,4.0,$$$,"{'address1': '345 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['345 Park Ave S', 'New York, NY 10010']}",https://www.yelp.com/biz/upland-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1040,50074601.0,Manhattan,10017,40.75269531,-73.97906954,Other,7.0,A,2022-03-02,pgdSnnYfqfpwQFjVpbK6Lw,Chick-fil-A,111,4.0,$,"{'address1': '50 E 42nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['50 E 42nd St', 'New York, NY 10017']}",https://www.yelp.com/biz/chick-fil-a-new-york-21?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1042,50094304.0,Manhattan,10003,40.72912426,-73.98530445,Japanese,7.0,A,2022-08-03,f48yzy50jQDH7X5xFAluOw,Tsukimi,54,5.0,$$$$,"{'address1': '228 East 10th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['228 East 10th St', 'New York, NY 10003']}",https://www.yelp.com/biz/tsukimi-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1043,50061565.0,Queens,11691,40.60392882,-73.75234535,Coffee/Tea,7.0,A,2022-01-12,nHY3YxkUP7ZpeBZ4WSw4AA,Corner Donut Coffee Shop,4,4.0,$,"{'address1': '1066 Central Ave', 'address2': None, 'address3': None, 'city': 'Far Rockaway', 'zip_code': '11691', 'country': 'US', 'state': 'NY', 'display_address': ['1066 Central Ave', 'Far Rockaway, NY 11691']}",https://www.yelp.com/biz/corner-donut-coffee-shop-far-rockaway?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1044,41020466.0,Manhattan,10012,40.72230994,-73.99939752,Coffee/Tea,26.0,B,2022-12-27,KxARz7mHl5O5gR3P-AgmnQ,Forty Carrots,44,4.0,$,"{'address1': '504 Broadway', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['504 Broadway', 'Fl 2', 'New York, NY 10012']}",https://www.yelp.com/biz/forty-carrots-new-york-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1045,50077659.0,Manhattan,10003,40.73365385,-73.99302879,Japanese,25.0,B,2023-01-03,mZOsij0jxAUF3HM8rRMlFQ,Japonica,164,3.5,$$,"{'address1': '90 University Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['90 University Pl', 'New York, NY 10003']}",https://www.yelp.com/biz/japonica-new-york-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1046,41382858.0,Queens,11372,40.74803149,-73.87998758,Tex-Mex,8.0,A,2022-12-14,uOaiLIkwFbOOAc0xoW81XA,Taco Veloz,83,4.5,$,"{'address1': '8610 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['8610 Roosevelt Ave', 'Jackson Heights, NY 11372']}",https://www.yelp.com/biz/taco-veloz-jackson-heights?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1047,41382858.0,Queens,11372,40.74803149,-73.87998758,Tex-Mex,8.0,A,2022-12-14,uOaiLIkwFbOOAc0xoW81XA,Taco Veloz,83,4.5,$,"{'address1': '8610 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['8610 Roosevelt Ave', 'Jackson Heights, NY 11372']}",https://www.yelp.com/biz/taco-veloz-jackson-heights?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1049,50088065.0,Brooklyn,11207,40.6912695,-73.90976021,American,9.0,A,2022-04-15,xkAtzGa7ANm2NUsnx2AlCg,Halsey Ale House,41,4.0,$$,"{'address1': '1204 Halsey St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['1204 Halsey St', 'Brooklyn, NY 11207']}",https://www.yelp.com/biz/halsey-ale-house-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1050,40853915.0,Other,10472,40.82849233,-73.88107047,Mexican,12.0,A,2022-05-02,Jvy_dhGSmiQM3Thf571FxA,Vista Hermosa Restaurant,63,3.5,$$,"{'address1': '1201 Evergreen Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10472', 'country': 'US', 'state': 'NY', 'display_address': ['1201 Evergreen Ave', 'Bronx, NY 10472']}",https://www.yelp.com/biz/vista-hermosa-restaurant-bronx?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1051,50092281.0,Queens,11354,40.75927677,-73.83000919,Coffee/Tea,12.0,A,2022-01-03,bn0zZ9nT_j1INOwfpxWmEw,Tiger Sugar,760,4.0,$$,"{'address1': '136-20 Roosevelt Ave', 'address2': 'Ste 12', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['136-20 Roosevelt Ave', 'Ste 12', 'Flushing, NY 11354']}",https://www.yelp.com/biz/tiger-sugar-flushing-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1054,50093307.0,Brooklyn,11209,40.61758192,-74.02955432,American,7.0,A,2022-08-11,5f3M0k7mTjrKoQFJW-PFzg,Lock Yard,307,4.0,$$,"{'address1': '9221 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['9221 5th Ave', 'Brooklyn, NY 11209']}",https://www.yelp.com/biz/lock-yard-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1055,50038063.0,Queens,11355,40.75551872,-73.81549065,Other,7.0,Z,2022-02-01,JVuNvnj0WgCOgp4ML-hggA,Night Market BBQ,25,3.0,$,"{'address1': '4506 Parsons Blvd', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11355', 'country': 'US', 'state': 'NY', 'display_address': ['4506 Parsons Blvd', 'Flushing, NY 11355']}",https://www.yelp.com/biz/night-market-bbq-flushing?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1056,50013579.0,Brooklyn,11229,40.59429185,-73.94071761,Other,13.0,A,2022-09-14,io73CG07m5_w9TP3_rl8DQ,Thai Basil,150,3.0,$$,"{'address1': '3682 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['3682 Nostrand Ave', 'Brooklyn, NY 11229']}",https://www.yelp.com/biz/thai-basil-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1057,50000937.0,Brooklyn,11215,40.66294225,-73.98485772,Pizza,5.0,A,2022-06-17,GKSWOzC-t8YRxT9VzYddFg,Mike Daddy's Pizza,90,3.5,$,"{'address1': '449 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['449 7th Ave', 'Brooklyn, NY 11215']}",https://www.yelp.com/biz/mike-daddys-pizza-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1058,50064777.0,Manhattan,10025,40.79883846,-73.96190598,Italian,7.0,A,2022-04-27,Fit_iIDn__NPVZpVlKFBFQ,Osteria 106,202,4.5,$$,"{'address1': '53 W 106 St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['53 W 106 St', 'New York, NY 10025']}",https://www.yelp.com/biz/osteria-106-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1059,50040461.0,Brooklyn,11238,40.68704732,-73.96278499,Other,10.0,A,2022-12-11,rTSAXOsyZbgJhe_521NQ9A,Izzy Rose,43,4.0,$$,"{'address1': '214 Greene Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['214 Greene Ave', 'Brooklyn, NY 11238']}",https://www.yelp.com/biz/izzy-rose-brooklyn?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1060,41338439.0,Manhattan,10004,40.70210514,-74.0112489,Coffee/Tea,8.0,A,2022-03-15,lUJNrKUCgi3gpXusZRV6jA,Claudia's Coffee Shop,7,4.5,$$,"{'address1': '125 Broad St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['125 Broad St', 'New York, NY 10004']}",https://www.yelp.com/biz/claudias-coffee-shop-new-york?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1062,50014712.0,Brooklyn,11215,40.67731681,-73.98614872,American,12.0,A,2022-03-22,J99VVAUid72FNwEqiSEnHg,Givers And Takers,64,4.0,$$,"{'address1': '286 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['286 3rd Ave', 'Brooklyn, NY 11215']}",https://www.yelp.com/biz/givers-and-takers-brooklyn-3?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
1063,50059972.0,Brooklyn,11216,40.68827141,-73.95490198,Other,8.0,A,2022-03-01,fmH4YbvpYdcpaaYOL1g7wg,Bombay Heights,92,3.5,$$,"{'address1': '1070 Bedford Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1070 Bedford Ave', 'Brooklyn, NY 11216']}",https://www.yelp.com/biz/bombay-heights-brooklyn-2?adjust_creative=52-B7TATqvZKIJZ4W02fbA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52-B7TATqvZKIJZ4W02fbA
